SOLAR_IRR_TOTAL
28918
27809
27775
27415
27758
27558
27879
28412
28536
28379
28261
28943
29394
28183
27281
26770
28242
27757
26614
28697
29409
27065
27946
28398
27371
27352
26504
27215
27161
28892
28154
28257
29549
28649
28334
26731
26813
28271
27616
28591
27805
29685
28622
28695
27793
28128
28704
27415
27763
28382
29417
29000
29008
28311
29558
28663
28276
28212
28383
28717
27641
28721
28478
29481
27751
27992
26565
27960
27613
27457
27647
27298
29453
28986
26812
27260
28114
28549
27749
28913
27690
28564
29015
27819
27990
28089
27969
28086
28494
27818
28373
28346
29141
27983
28808
28451
28135
28445
28232
28648
28424
27844
28451
29465
28199
28254
27843
28611
27779
27353
28582
29557
27989
28653
27917
28277
28351
28063
26923
29126
29089
28513
28779
27984
28402
28818
28976
27189
28785
29375
29155
26793
27938
26823
27773
28858
27978
26403
28876
28071
29120
27949
27888
28014
29070
28392
27856
27820
28301
28059
26405
28078
28480
29329
29195
29370
27398
27572
26844
27972
28169
28438
28672
28781
28007
28305
28168
29065
27970
28541
29752
28866
28638
27943
27202
28617
29099
28236
28244
28167
28284
27892
28610
28300
29767
28971
28584
26501
27811
27119
29169
28633
27928
29116
28158
27169
28121
28397
27503
27599
27526
28435
27677
27738
28302
29125
29176
27048
26699
28142
27064
28799
27160
27589
28916
27966
28138
28245
28428
27862
28126
27193
27289
26618
28691
27650
28749
27610
27744
27416
28122
27357
29052
27727
28502
28465
28432
26412
27470
27534
28925
28221
27805
27844
27891
28893
28376
27884
28194
28613
28564
27637
26625
27455
27273
29386
28187
28644
28750
27691
26704
28640
27683
27759
28146
28815
28573
27719
28875
26039
27729
26987
27411
28353
29928
26033
27684
28131
27727
28182
27089
28097
28543
27309
27541
26872
27497
28095
27811
28288
28781
27972
28834
28122
26998
27595
29416
28664
29390
28752
25481
28157
27343
28149
28272
27768
28429
28045
28690
28351
27035
27392
28195
28399
28526
28021
26557
28906
28189
28183
28232
27853
28689
27254
27327
28118
28702
28663
27788
28052
28000
27922
28709
28956
28339
28568
28433
27280
28350
27735
28241
28120
27543
29473
27304
27184
27026
28262
27206
28010
28524
27707
27118
27199
28837
28630
28865
29381
27367
27781
29684
27462
27661
27717
27957
28489
26746
28937
28400
28215
28633
28315
28805
27608
27605
28285
27893
28483
28050
29299
29117
27730
28969
28274
27996
28525
27792
29014
27965
28091
29107
27574
27742
27113
28066
27404
28249
27995
27222
26943
28492
28869
28754
27416
28244
27702
28294
28004
28147
29933
29537
29261
28091
27145
27058
28953
28403
27911
28428
27686
27702
28053
26791
28471
27724
29895
28278
29268
27399
27567
27748
28915
27119
27943
27982
27678
28097
27214
27631
28662
28931
27953
27540
26780
27989
26810
28847
28994
28566
28022
28457
28522
29620
27868
27973
28797
27823
26542
28764
27396
27847
28108
28662
29125
27266
27870
27824
29163
27950
28260
27525
28358
29206
28097
28444
26923
28188
29235
27639
27648
28462
29343
28410
27546
28445
28675
27440
27677
27010
28115
28773
28828
27819
27918
29246
28129
28010
27558
28661
28831
28313
