SOLAR_IRR_TOTAL
9792
9642
9536
9748
9731
9353
9689
9633
9756
9579
9578
9761
9660
9527
9639
9694
9599
9831
9601
9618
9625
9717
9863
9528
9527
9773
9683
9549
9648
9618
9600
9819
9486
9692
9496
9323
9662
9686
9672
9523
9652
9488
9463
9651
9536
9491
9506
9738
9677
9303
9596
9584
9519
9541
9448
9527
9525
9585
9707
9414
9574
9643
9516
9507
9673
9708
9724
9458
9810
9767
9592
9752
9921
9743
9551
9687
9644
9603
9774
9570
9874
9757
9270
9665
9672
9590
9628
9518
9682
9756
9573
9520
9455
9706
9915
9662
9493
9420
9419
9462
9639
9419
9763
9477
9666
9463
9517
9431
9539
9834
9841
9607
9774
9587
9460
9705
9519
9454
9990
9736
9653
9572
9405
9589
9467
9544
9561
9401
9768
9628
9489
9676
9496
9573
9699
9585
9655
9862
9636
9517
9844
9601
9830
9644
9593
9708
9634
9694
9632
9495
9799
9793
9482
9910
9665
9589
9662
9552
9819
9729
9749
9403
9564
9722
9616
9493
9582
9548
9585
9486
9267
9599
9735
9505
9459
9471
9727
9602
9573
9453
9596
9511
9814
9855
9695
9445
9595
9768
9763
9547
9621
9631
9571
9769
9692
9666
9274
9646
9759
9384
9643
9612
9865
9510
9603
9553
9530
9960
9814
9641
9605
9564
9748
9637
9631
9597
9927
9642
9945
9299
9512
9597
9830
9980
9714
9732
9750
9618
9641
9527
9640
9845
9821
9606
9699
9636
9518
9707
9371
9389
9656
9606
9622
9485
9630
9576
9464
9592
9557
9553
9443
9728
9984
9662
9677
9376
9692
9669
9645
9658
9860
9534
9684
9711
9664
9651
9765
9660
9564
9753
9791
9707
9823
9533
9543
9776
9700
9748
9860
9567
9501
9760
9552
9630
9475
9692
9719
9791
9644
9531
9338
9664
9825
9560
9829
9757
9647
9836
9442
9517
9866
9776
9698
9427
9638
9827
9643
9601
9417
9467
9956
9484
9435
9876
9702
9466
9723
9497
9584
9644
9630
9748
9681
9698
9652
9369
9589
9672
9666
9830
9654
9623
9530
9441
9503
9766
9767
9930
9593
9757
9542
9610
9701
9536
9753
10011
9646
9776
9638
9457
9623
9671
9768
9532
9678
9621
9558
9646
9610
9656
9553
9610
9611
9593
9810
9596
9825
9616
9693
9675
9669
9755
9473
9711
9577
9824
9480
9718
9609
9541
9535
9733
9586
9610
9521
9596
9791
9656
9609
9889
9513
9578
9722
9541
9819
9849
9408
9624
9708
9781
9591
9392
9571
9868
9746
9373
9796
9681
9762
9709
9618
9736
9680
9809
9640
9592
9656
9812
9659
9793
9407
9651
9593
9598
9724
9447
9618
9780
9795
9861
9456
9492
9833
9821
9516
10038
9650
9510
9796
9784
9575
9488
9769
9950
9535
9501
9632
9554
9804
9473
9751
9822
9521
9587
9621
9501
9653
9930
9621
9811
9563
9698
9471
9472
9962
9735
9650
9574
9922
9509
9508
9595
9576
10064
9607
9667
9612
9714
9523
9875
9552
9700
9725
9707
9466
9556
9914
9705
9481
9719
9599
9629
9728
9703
9512
9595
9606
9867
9551
9521
9612
9846
9796
9597
9733
9654
9729
9720
9953
9615
9708
9947
9789
9566
9520
9982
9616
9720
9623
9681
9510
9903
9675
9552
9457
9638
9827
9723
9695
9557
9729
9655
9683
9768
9350
9744
9729
9884
9681
9368
9576
9760
9623
9666
9722
9637
9813
9435
9657
9695
9626
9772
9727
9657
9775
9790
9576
9737
9587
9586
9544
9841
9892
9754
9465
9515
9664
9496
9696
9617
9672
9850
9825
9641
9358
9579
9660
9732
9906
10020
9861
9628
9455
9528
9599
9856
9872
9821
9678
9764
9697
9540
9691
9695
9602
10027
9597
9797
9790
9491
9550
9776
9810
9700
