SOLAR_IRR_TOTAL
0.983023
0.959197
0.944561
0.979924
0.96844
0.938259
0.966419
0.966351
0.98079
0.961049
0.948383
0.970326
0.961065
0.959829
0.969862
0.96831
0.964331
0.976781
0.952988
0.961008
0.959769
0.973869
0.986574
0.946382
0.954458
0.977759
0.970743
0.955587
0.964112
0.954977
0.963025
0.986737
0.952254
0.962775
0.952343
0.925453
0.957783
0.977281
0.966873
0.953094
0.963571
0.939137
0.940055
0.970849
0.952829
0.947393
0.950244
0.977558
0.971908
0.933081
0.957538
0.954303
0.945596
0.962593
0.948134
0.95471
0.953989
0.950425
0.968463
0.934656
0.953067
0.971171
0.955144
0.953027
0.964599
0.960277
0.97657
0.95106
0.983628
0.975196
0.952549
0.975746
0.996435
0.973358
0.956649
0.956958
0.959791
0.964514
0.978805
0.960069
0.984011
0.968931
0.927487
0.967061
0.967184
0.964621
0.960706
0.957619
0.973051
0.97181
0.965888
0.952439
0.941677
0.971503
0.988945
0.965085
0.957604
0.945716
0.943811
0.936258
0.964836
0.941846
0.976784
0.951587
0.958683
0.943004
0.949873
0.939977
0.962988
0.984545
0.975145
0.963563
0.974448
0.960414
0.946484
0.960998
0.949874
0.952006
0.993255
0.979971
0.965936
0.951645
0.932874
0.94928
0.948518
0.9581
0.959851
0.944243
0.97285
0.960311
0.948128
0.967977
0.957478
0.946334
0.965016
0.962687
0.968661
0.993469
0.961151
0.93452
0.98942
0.961064
0.986933
0.970677
0.954744
0.966408
0.962453
0.966533
0.960472
0.95041
0.980673
0.986345
0.937683
0.994346
0.96593
0.955348
0.965924
0.954256
0.978414
0.97879
0.975997
0.943446
0.951047
0.962568
0.959748
0.947723
0.969894
0.955299
0.949788
0.945365
0.921246
0.959618
0.981672
0.946847
0.949421
0.938742
0.971671
0.966266
0.96013
0.940317
0.960547
0.944867
0.988177
0.983502
0.968761
0.95056
0.952969
0.971707
0.9799
0.956358
0.965601
0.967936
0.944963
0.974934
0.968472
0.972244
0.928154
0.964285
0.970409
0.935782
0.971007
0.964984
0.974153
0.953225
0.959324
0.946077
0.962028
0.989063
0.982373
0.966096
0.954114
0.952433
0.97754
0.957328
0.964389
0.954134
0.989917
0.961693
1.00021
0.936305
0.95347
0.947474
0.976972
0.995334
0.976193
0.972517
0.969193
0.960942
0.956633
0.956137
0.966391
0.980366
0.979419
0.954494
0.964326
0.974606
0.948761
0.963922
0.933771
0.936644
0.965771
0.961149
0.959709
0.944152
0.958254
0.957587
0.940216
0.953471
0.960363
0.95288
0.943459
0.967853
0.987855
0.966244
0.978735
0.933711
0.966792
0.958917
0.957459
0.967854
0.988566
0.94613
0.96417
0.96114
0.963259
0.9673
0.971574
0.962154
0.947801
0.974569
0.976567
0.967695
0.978897
0.948448
0.950227
0.972049
0.966703
0.983597
0.98197
0.947965
0.946223
0.966342
0.958382
0.96755
0.939289
0.968368
0.969457
0.96831
0.972227
0.956946
0.92672
0.963211
0.981
0.953294
0.987011
0.972117
0.955881
0.979107
0.943728
0.948697
0.986537
0.980125
0.95915
0.938503
0.961418
0.974294
0.967157
0.958362
0.940021
0.951391
0.977157
0.949172
0.945895
0.984699
0.974462
0.940415
0.961427
0.955855
0.956236
0.959868
0.953753
0.957306
0.970227
0.977545
0.958823
0.929461
0.950573
0.959887
0.967281
0.980533
0.970145
0.958917
0.948517
0.94023
0.941395
0.975136
0.973292
0.986965
0.962924
0.970041
0.946798
0.959868
0.963434
0.953138
0.959274
0.995747
0.969661
0.978942
0.960592
0.938383
0.950425
0.962671
0.973943
0.950286
0.971696
0.953715
0.946119
0.963303
0.960075
0.963584
0.953309
0.950471
0.957897
0.959104
0.978633
0.954767
0.979684
0.954858
0.9631
0.964634
0.966736
0.968657
0.948277
0.965454
0.943706
0.979995
0.944957
0.976168
0.957736
0.941792
0.948546
0.975317
0.955796
0.958337
0.940357
0.957079
0.978485
0.9656
0.958185
0.981219
0.941139
0.954536
0.972053
0.945579
0.975542
0.983548
0.944011
0.953604
0.961263
0.974952
0.953189
0.936692
0.956479
0.974224
0.978262
0.935927
0.979204
0.964939
0.967493
0.962759
0.956839
0.97851
0.969867
0.970249
0.956671
0.949664
0.960226
0.987922
0.958163
0.974504
0.935142
0.957506
0.959132
0.953868
0.960744
0.941759
0.958397
0.975047
0.98091
0.977038
0.940917
0.940142
0.973326
0.97536
0.953956
0.999961
0.966366
0.945549
0.970707
0.967358
0.958152
