SOLAR_IRR_TOTAL
9830
9592
9446
9799
9684
9383
9664
9664
9808
9610
9484
9703
9611
9598
9699
9683
9643
9768
9530
9610
9598
9739
9866
9464
9545
9778
9707
9556
9641
9550
9630
9867
9523
9628
9523
9255
9578
9773
9669
9531
9636
9391
9401
9708
9528
9474
9502
9776
9719
9331
9575
9543
9456
9626
9481
9547
9540
9504
9685
9347
9531
9712
9551
9530
9646
9603
9766
9511
9836
9752
9525
9757
9964
9734
9566
9570
9598
9645
9788
9601
9840
9689
9275
9671
9672
9646
9607
9576
9731
9718
9659
9524
9417
9715
9889
9651
9576
9457
9438
9363
9648
9418
9768
9516
9587
9430
9499
9400
9630
9845
9751
9636
9744
9604
9465
9610
9499
9520
9933
9800
9659
9516
9329
9493
9485
9581
9599
9442
9728
9603
9481
9680
9575
9463
9650
9627
9687
9935
9612
9345
9894
9611
9869
9707
9547
9664
9625
9665
9605
9504
9807
9863
9377
9943
9659
9553
9659
9543
9784
9788
9760
9434
9510
9626
9597
9477
9699
9553
9498
9454
9212
9596
9817
9468
9494
9387
9717
9663
9601
9403
9605
9449
9882
9835
9688
9506
9530
9717
9799
9564
9656
9679
9450
9749
9685
9722
9282
9643
9704
9358
9710
9650
9742
9532
9593
9461
9620
9891
9824
9661
9541
9524
9775
9573
9644
9541
9899
9617
10002
9363
9535
9475
9770
9953
9762
9725
9692
9609
9566
9561
9664
9804
9794
9545
9643
9746
9488
9639
9338
9366
9658
9611
9597
9442
9583
9576
9402
9535
9604
9529
9435
9679
9879
9662
9787
9337
9668
9589
9575
9679
9886
9461
9642
9611
9633
9673
9716
9622
9478
9746
9766
9677
9789
9484
9502
9720
9667
9836
9820
9480
9462
9663
9584
9676
9393
9684
9695
9683
9722
9569
9267
9632
9810
9533
9870
9721
9559
9791
9437
9487
9865
9801
9592
9385
9614
9743
9672
9584
9400
9514
9772
9492
9459
9847
9745
9404
9614
9559
9562
9599
9538
9573
9702
9775
9588
9295
9506
9599
9673
9805
9701
9589
9485
9402
9414
9751
9733
9870
9629
9700
9468
9599
9634
9531
9593
9957
9697
9789
9606
9384
9504
9627
9739
9503
9717
9537
9461
9633
9601
9636
9533
9505
9579
9591
9786
9548
9797
9549
9631
9646
9667
9687
9483
9655
